
# Surface 0 of 1 surfaces

# Curve title: "y**4+x*y-x**3+x-2"

# Contour 0, label:        0
8.7515111e+00 4.9899800e+00 0.0000000e+00 
8.7878788e+00 5.0056414e+00 0.0000000e+00 
8.8419774e+00 5.0300601e+00 0.0000000e+00 
8.9329096e+00 5.0701403e+00 0.0000000e+00 
8.9898990e+00 5.0946737e+00 0.0000000e+00 
9.0243916e+00 5.1102204e+00 0.0000000e+00 
9.1154176e+00 5.1503006e+00 0.0000000e+00 
9.1919192e+00 5.1832108e+00 0.0000000e+00 
9.2078546e+00 5.1903808e+00 0.0000000e+00 
9.2990037e+00 5.2304609e+00 0.0000000e+00 
9.3922678e+00 5.2705411e+00 0.0000000e+00 
9.3939394e+00 5.2712434e+00 0.0000000e+00 
9.4836393e+00 5.3106212e+00 0.0000000e+00 
9.5770248e+00 5.3507014e+00 0.0000000e+00 
9.5959596e+00 5.3586488e+00 0.0000000e+00 
9.6692984e+00 5.3907816e+00 0.0000000e+00 
9.7628320e+00 5.4308617e+00 0.0000000e+00 
9.7979798e+00 5.4455951e+00 0.0000000e+00 
9.8559575e+00 5.4709419e+00 0.0000000e+00 
9.9496641e+00 5.5110220e+00 0.0000000e+00 
1.0000000e+01 5.5320893e+00 0.0000000e+00 

# Contour 1, label: 
3.1313131e+00 2.1835620e+00 0.0000000e+00 
3.1325643e+00 2.1843687e+00 0.0000000e+00 
3.1980853e+00 2.2244489e+00 0.0000000e+00 
3.2671893e+00 2.2645291e+00 0.0000000e+00 
3.3333333e+00 2.3009365e+00 0.0000000e+00 
3.3391739e+00 2.3046092e+00 0.0000000e+00 
3.4061948e+00 2.3446894e+00 0.0000000e+00 
3.4766944e+00 2.3847695e+00 0.0000000e+00 
3.5353535e+00 2.4165036e+00 0.0000000e+00 
3.5489744e+00 2.4248497e+00 0.0000000e+00 
3.6176033e+00 2.4649299e+00 0.0000000e+00 
3.6896222e+00 2.5050100e+00 0.0000000e+00 
3.7373737e+00 2.5303610e+00 0.0000000e+00 
3.7620544e+00 2.5450902e+00 0.0000000e+00 
3.8323784e+00 2.5851703e+00 0.0000000e+00 
3.9060158e+00 2.6252505e+00 0.0000000e+00 
3.9393939e+00 2.6426207e+00 0.0000000e+00 
3.9784733e+00 2.6653307e+00 0.0000000e+00 
4.0505637e+00 2.7054108e+00 0.0000000e+00 
4.1259007e+00 2.7454910e+00 0.0000000e+00 
4.1414141e+00 2.7533987e+00 0.0000000e+00 
4.1982715e+00 2.7855711e+00 0.0000000e+00 
4.2721870e+00 2.8256513e+00 0.0000000e+00 
4.3434343e+00 2.8626896e+00 0.0000000e+00 
4.3487340e+00 2.8657315e+00 0.0000000e+00 
4.4214762e+00 2.9058116e+00 0.0000000e+00 
4.4972660e+00 2.9458918e+00 0.0000000e+00 
4.5454545e+00 2.9703698e+00 0.0000000e+00 
